,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
3923,1,0,0,0,1,1,0,1,0,0,0,0,0,2,1,80.85,80,1,0,0,0,0,1
3924,0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,82.05,4029,1,1,0,0,0,1
3925,0,0,1,0,37,1,2,0,0,2,0,2,0,2,0,72.1,2658,0,1,0,0,0,1
3926,1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,34.7,383,0,0,0,0,0,1
3927,1,0,1,0,3,1,0,2,1,1,1,1,1,1,1,20.55,51,1,0,0,1,0,0
3928,0,0,1,0,18,1,0,1,0,0,2,0,2,2,1,95.95,1745,0,0,0,1,0,0
3929,1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,44.8,2230,0,1,0,0,0,0
3930,0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,109.4,7281,0,1,0,0,1,0
3931,0,0,1,0,25,1,0,0,2,2,0,2,0,2,1,71.05,1837,0,0,0,0,0,1
3932,0,1,0,0,2,1,2,1,0,0,2,0,0,0,1,78.55,149,1,0,0,0,1,0
3933,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,19.7,180,0,0,0,1,0,0
3934,0,0,0,1,10,0,1,0,2,2,0,2,0,0,0,40.25,411,0,1,0,0,0,1
3935,0,0,1,0,70,1,0,2,1,1,1,1,1,1,0,19.85,1328,0,0,1,1,0,0
3936,1,0,0,0,9,1,0,0,2,0,2,2,0,2,1,68.25,576,0,0,0,0,0,0
3937,0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,20.15,68,0,0,0,1,0,0
3938,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,50.95,123,0,0,0,0,0,1
3939,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,78.65,78,1,0,0,0,1,0
3940,1,0,0,0,19,0,1,0,0,0,0,0,0,0,1,25.15,468,0,0,0,0,0,0
3941,1,0,1,1,7,1,0,2,1,1,1,1,1,1,1,20.25,174,0,0,0,0,0,0
3942,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,42.9,42,1,0,0,0,1,0
3943,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,44.0,44,0,0,0,0,1,0
3944,0,0,1,1,9,1,0,2,1,1,1,1,1,1,0,20.25,172,0,1,0,0,0,1
3945,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,34.25,139,1,0,0,0,0,1
3946,0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,58.5,539,1,0,0,0,0,1
3947,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,55.8,300,0,0,0,1,0,0
3948,0,0,1,1,56,1,0,1,0,0,0,0,2,2,0,88.9,4968,0,1,0,0,0,0
3949,0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,57.65,992,0,0,0,0,0,1
3950,1,1,0,0,49,1,2,1,0,0,0,0,2,2,1,96.2,4718,1,0,0,0,1,0
3951,1,0,1,0,70,1,2,0,2,2,2,2,2,0,0,79.15,5536,0,0,1,0,0,1
3952,0,0,0,0,72,1,2,1,0,2,2,2,2,2,1,108.05,7806,0,0,1,1,0,0
3953,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,74.4,434,1,0,0,0,1,0
3954,1,1,1,0,17,1,2,1,0,0,0,0,2,2,1,94.8,1563,0,0,0,0,1,0
3955,1,0,1,0,29,0,1,0,0,0,0,0,2,2,1,45.9,1332,0,0,0,0,1,0
3956,0,0,1,0,6,1,2,1,0,2,2,0,2,2,1,105.3,545,1,0,0,0,1,0
3957,1,0,1,0,63,1,2,1,0,0,2,0,2,2,0,102.6,6296,0,0,1,0,1,0
3958,1,0,1,0,16,1,2,1,0,0,0,0,0,0,1,73.85,1284,1,0,0,0,0,0
3959,1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,61.35,3645,0,1,0,0,0,0
3960,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,57.55,161,0,0,0,0,1,0
3961,0,0,0,0,8,0,1,0,0,2,0,0,0,0,1,29.25,226,0,0,0,0,0,1
3962,0,1,1,0,7,1,2,1,0,0,0,0,0,2,1,84.55,646,1,0,0,0,1,0
3963,0,0,0,0,68,1,0,2,1,1,1,1,1,1,0,19.6,1441,0,0,1,1,0,0
3964,0,0,1,1,68,1,2,1,2,0,2,2,2,2,0,111.75,7511,0,0,1,1,0,0
3965,0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,106.5,5621,0,1,0,0,1,0
3966,1,0,1,1,72,1,2,1,2,2,0,2,2,2,1,107.7,7919,0,0,1,1,0,0
3967,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,19.3,593,0,1,0,0,0,1
3968,0,0,1,0,72,1,0,2,1,1,1,1,1,1,0,20.05,1423,0,0,1,0,0,0
3969,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,69.95,69,0,0,0,1,0,0
3970,1,0,1,1,42,1,0,0,2,0,0,2,0,2,0,63.7,2763,0,1,0,1,0,0
3971,0,0,0,0,25,1,2,2,1,1,1,1,1,1,0,24.75,692,1,0,1,1,0,0
3972,1,0,0,0,45,1,0,0,2,0,0,0,0,0,1,50.9,2298,0,0,0,0,0,0
3973,0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,60.4,2640,0,1,0,1,0,0
3974,1,0,1,0,37,1,2,0,2,0,2,0,2,2,0,79.25,2911,0,1,0,0,0,1
3975,0,1,0,0,20,1,2,1,0,0,0,0,0,2,1,85.8,1727,1,0,0,1,0,0
3976,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,24.45,86,1,0,0,0,1,0
3977,1,0,1,0,63,1,0,1,2,2,2,2,2,2,1,110.1,6705,0,0,1,1,0,0
3978,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,90.7,237,0,0,0,0,0,1
3979,1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,25.3,1672,0,0,1,1,0,0
3980,1,0,0,0,28,1,2,1,0,2,2,0,2,2,1,105.7,2979,1,0,0,0,1,0
3981,0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,85.2,695,0,0,0,0,1,0
3982,1,0,0,1,71,1,2,2,1,1,1,1,1,1,0,24.35,1654,0,0,1,0,0,1
3983,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,24.25,24,1,0,0,0,1,0
3984,0,0,1,1,72,1,2,2,1,1,1,1,1,1,0,25.1,1857,0,0,1,0,0,0
3985,1,1,1,0,16,1,0,0,2,2,0,0,0,0,1,54.55,825,0,0,0,0,0,0
3986,1,0,1,0,66,1,2,1,2,2,2,2,0,0,0,96.6,6424,0,0,1,0,0,1
3987,0,0,0,0,11,1,2,1,0,0,0,0,0,0,1,76.5,837,1,0,0,0,1,0
3988,1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,81.15,4126,0,1,0,1,0,0
3989,0,0,0,1,8,0,1,0,2,0,0,0,0,2,1,38.5,330,0,0,0,0,1,0
3990,1,0,0,0,14,1,0,1,0,0,0,0,2,2,1,92.9,1337,0,0,0,0,1,0
3991,0,0,0,0,4,1,2,1,0,2,0,2,0,2,1,93.5,362,1,0,0,0,1,0
3992,0,0,0,0,70,1,2,0,2,2,2,0,2,2,0,84.7,5991,0,0,1,0,0,1
3993,0,0,0,1,70,1,2,0,2,2,0,2,0,0,0,66.0,4891,0,0,1,0,1,0
3994,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,101.5,5373,1,1,0,1,0,0
3995,1,0,0,1,28,1,0,1,2,0,0,0,0,0,1,74.9,2068,1,0,0,0,0,0
3996,1,0,0,0,24,1,0,2,1,1,1,1,1,1,0,20.75,487,0,0,1,0,0,1
3997,0,0,1,0,69,1,0,0,0,2,0,0,0,2,1,61.45,4131,0,0,1,1,0,0
3998,1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,54.5,2301,0,0,0,0,0,1
3999,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,69.6,131,1,0,0,0,1,0
4000,0,1,0,0,39,1,2,1,0,0,2,0,2,2,1,99.75,4036,0,0,0,0,1,0
4001,1,0,1,1,45,1,2,1,0,2,2,2,2,2,1,109.75,4900,0,0,1,0,0,0
4002,1,0,1,1,72,1,2,0,2,2,2,2,2,0,1,80.85,5727,0,0,1,0,0,0
4003,0,0,0,0,38,1,0,2,1,1,1,1,1,1,0,20.3,743,0,0,1,0,0,1
4004,1,0,1,0,72,1,2,0,2,2,2,2,0,0,1,67.8,4804,0,0,1,0,0,0
4005,1,0,0,0,1,1,2,2,1,1,1,1,1,1,1,24.05,24,1,0,0,0,0,1
4006,1,0,1,1,72,1,0,2,1,1,1,1,1,1,1,19.8,1414,0,0,1,1,0,0
4007,1,0,1,0,55,1,2,2,1,1,1,1,1,1,0,25.7,1443,0,0,1,0,0,0
4008,0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,56.15,2898,0,1,0,0,1,0
4009,1,0,0,0,63,1,0,0,2,2,2,2,2,2,1,86.7,5309,0,0,1,0,0,0
4010,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,20.4,20,0,0,0,0,0,1
4011,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,19.65,451,0,0,1,0,0,1
4012,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,50.55,50,1,0,0,0,1,0
4013,0,0,0,0,2,1,2,0,0,0,0,2,0,0,1,54.35,117,0,0,0,0,0,1
4014,0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,108.1,5839,0,0,0,1,0,0
4015,0,0,0,0,36,1,2,0,2,0,0,0,0,0,0,54.45,1893,0,1,0,0,0,1
4016,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45.35,45,0,0,0,0,0,1
4017,0,0,0,0,28,1,2,0,2,0,2,0,0,0,0,59.0,1654,0,1,0,0,0,1
4018,0,0,1,1,7,1,0,0,2,2,2,0,2,0,0,69.45,477,0,1,0,0,1,0
4019,1,0,0,0,14,1,2,1,0,2,0,0,2,2,1,100.55,1415,1,0,0,0,1,0
4020,1,1,1,0,72,0,1,0,2,2,2,2,2,2,1,64.95,4546,0,0,1,1,0,0
4021,0,0,1,1,1,1,0,2,1,1,1,1,1,1,1,20.5,20,1,0,0,0,0,1
4022,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,18.85,163,0,0,0,0,0,1
4023,1,0,0,0,42,1,0,2,1,1,1,1,1,1,0,19.8,849,0,1,0,0,0,0
4024,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,25.05,189,0,0,0,0,0,0
4025,1,0,0,0,4,1,0,1,0,0,2,0,0,0,1,74.8,321,1,0,0,0,0,0
4026,1,0,1,1,72,1,2,1,2,2,2,2,2,2,1,114.3,8058,0,0,1,1,0,0
4027,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,24.45,482,1,0,0,0,1,0
4028,1,0,0,0,63,1,0,1,2,2,2,2,2,2,0,109.2,7049,0,0,1,1,0,0
4029,0,0,0,0,56,0,1,0,2,2,2,2,0,0,0,45.05,2560,0,0,1,0,0,0
4030,0,0,0,1,5,1,0,0,0,0,0,2,0,0,1,51.0,286,0,0,0,0,0,1
4031,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,110.45,7982,0,0,1,0,0,0
4032,1,1,1,1,68,1,2,1,0,2,2,0,0,0,1,84.65,5683,0,0,0,0,1,0
4033,1,0,1,1,67,1,0,0,2,2,0,2,0,0,0,60.05,3994,0,1,0,0,0,1
4034,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,44.65,369,0,0,0,0,0,0
4035,1,0,1,1,52,1,2,1,0,2,0,2,0,2,1,93.25,4631,0,0,0,0,0,0
4036,0,0,1,1,18,1,0,2,1,1,1,1,1,1,1,20.25,401,0,0,0,0,0,1
4037,0,0,1,1,59,1,2,2,1,1,1,1,1,1,0,25.45,1534,0,0,1,0,0,1
4038,0,0,0,0,60,1,0,2,1,1,1,1,1,1,0,20.6,1093,0,0,1,0,0,1
4039,1,0,0,0,7,1,2,1,0,0,0,0,2,2,1,94.1,701,0,0,0,0,1,0
4040,1,0,1,1,59,0,1,0,2,0,2,0,0,0,0,34.8,1980,0,1,0,0,0,1
4041,1,0,0,0,46,0,1,0,2,0,2,2,2,2,1,60.75,2893,0,0,1,0,0,0
4042,1,0,0,0,5,1,0,0,0,2,0,0,0,0,1,51.35,262,0,0,0,0,1,0
4043,1,1,1,0,59,0,1,0,2,0,2,2,2,2,1,64.05,3886,0,0,1,1,0,0
4044,0,0,1,0,70,1,2,0,0,2,2,2,2,2,1,84.8,5917,0,0,1,0,0,0
4045,0,0,0,0,14,1,0,1,0,0,0,0,0,0,1,71.0,914,1,0,0,1,0,0
4046,0,0,0,0,44,1,2,0,0,0,0,0,0,0,1,50.15,2139,0,0,0,0,0,1
4047,0,0,1,0,64,1,2,1,2,0,2,0,2,0,1,94.6,5948,0,0,1,1,0,0
4048,0,0,1,1,58,0,1,0,2,0,2,2,2,2,0,59.75,3624,0,0,1,0,0,1
4049,0,1,1,0,46,1,2,1,0,0,0,2,2,2,0,100.25,4753,0,1,0,0,1,0
4050,1,1,1,0,58,1,2,1,0,2,0,0,2,2,1,98.9,5780,0,0,0,0,1,0
4051,0,0,1,0,72,1,2,1,0,2,0,0,2,2,1,97.7,6869,0,0,1,1,0,0
4052,0,1,0,0,30,0,1,0,0,0,2,0,2,0,1,40.3,1172,1,0,0,0,1,0
4053,1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,60.25,662,0,0,0,0,0,0
4054,0,1,0,0,34,0,1,0,0,2,2,0,2,2,1,56.25,1765,0,0,0,0,1,0
4055,1,0,0,0,54,0,1,0,2,2,0,0,0,2,0,46.2,2431,0,0,1,0,0,0
4056,0,0,0,0,3,0,1,0,0,2,0,0,2,2,1,50.6,155,1,0,0,0,1,0
4057,0,0,1,1,72,1,2,2,1,1,1,1,1,1,0,24.9,1859,0,0,1,0,0,1
4058,0,0,1,1,40,1,2,1,0,0,2,2,0,0,1,84.85,3303,1,0,0,0,1,0
4059,0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,65.7,134,1,0,0,0,0,1
4060,1,0,1,1,54,1,2,0,0,0,2,0,0,2,0,63.35,3409,0,0,1,1,0,0
4061,0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,50.1,709,0,0,0,0,0,0
4062,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,70.5,70,1,0,0,0,1,0
4063,0,0,0,0,10,1,2,1,0,2,2,0,0,2,1,94.85,953,1,0,0,0,1,0
4064,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,50.15,50,0,0,0,0,1,0
4065,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.75,19,1,0,0,0,0,1
4066,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,64.65,3665,0,1,0,0,0,0
4067,0,0,1,0,68,1,0,0,2,2,0,2,2,2,1,79.6,5515,0,0,1,0,0,0
4068,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,19.5,272,0,1,0,0,0,1
4069,1,0,1,1,68,1,0,1,2,0,0,2,2,2,1,99.55,6668,0,0,1,0,1,0
4070,1,1,1,0,55,1,2,1,0,0,0,0,0,0,1,74.0,4052,0,0,0,0,1,0
4071,0,0,0,0,16,0,1,0,2,0,0,0,2,0,1,38.9,664,0,0,0,0,1,0
4072,1,1,0,0,9,1,0,1,0,0,0,0,0,2,1,79.55,718,0,0,0,0,1,0
4073,1,0,1,1,14,1,0,0,2,2,0,0,2,0,1,65.45,937,1,0,0,0,1,0
4074,1,1,1,0,58,1,2,1,0,0,2,0,2,2,1,98.7,5812,1,0,0,0,1,0
4075,1,0,0,0,53,0,1,0,2,2,0,0,0,2,1,46.3,2546,0,0,0,0,0,0
4076,1,0,1,0,70,1,2,1,2,2,2,0,2,0,1,99.35,6944,0,0,1,1,0,0
4077,0,1,1,1,14,1,2,1,0,0,0,0,2,2,1,95.8,1346,0,0,0,0,1,0
4078,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,67.5,1544,1,1,0,0,0,0
4079,0,0,1,0,10,1,2,1,2,0,0,0,0,0,1,78.15,765,0,0,0,1,0,0
4080,0,0,1,1,29,1,2,2,1,1,1,1,1,1,0,26.1,692,0,0,1,0,0,1
4081,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,69.6,69,1,0,0,0,1,0
4082,1,0,1,0,49,1,2,0,2,0,2,2,2,2,0,84.35,4059,1,1,0,0,1,0
4083,0,1,1,0,68,1,2,1,0,2,0,0,2,2,1,100.2,6851,1,0,0,0,1,0
4084,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,78.05,78,1,0,0,0,1,0
4085,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,40.35,1187,0,1,0,1,0,0
4086,0,0,1,0,72,1,2,0,2,2,2,2,2,0,0,79.2,5401,0,0,1,1,0,0
4087,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,20.9,247,0,0,0,0,0,1
4088,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,73.6,520,1,0,0,0,1,0
4089,0,0,0,0,9,1,2,1,0,0,0,0,0,0,1,74.75,706,1,0,0,0,1,0
4090,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,49.9,49,0,0,0,0,0,1
4091,0,0,0,0,20,1,2,0,0,2,0,2,0,2,1,68.9,1370,0,0,0,1,0,0
4092,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,20.25,20,0,0,0,0,0,1
4093,0,0,0,0,29,1,2,1,0,0,0,0,0,0,1,76.0,2215,0,0,0,1,0,0
4094,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,74.0,74,0,0,0,0,1,0
4095,1,0,0,0,3,1,0,1,2,0,0,2,0,0,1,82.3,214,0,0,0,0,0,1
4096,0,0,0,0,20,1,0,1,2,0,2,0,2,0,1,89.4,1871,0,0,0,0,0,0
4097,1,0,0,1,64,1,0,1,0,2,0,2,2,2,1,99.15,6171,0,0,0,1,0,0
4099,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,29.45,161,0,0,0,0,0,0
4100,1,0,1,0,50,1,0,2,1,1,1,1,1,1,0,19.8,1013,0,0,1,0,1,0
4101,1,0,0,0,6,1,0,0,2,0,0,0,0,2,1,59.15,336,0,0,0,0,0,0
4102,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,44.75,333,0,0,0,0,1,0
4103,1,0,1,1,72,1,2,1,0,0,2,0,0,2,1,90.8,6511,0,0,1,1,0,0
4104,1,0,1,0,8,1,0,0,0,2,0,0,0,0,1,49.55,393,0,0,0,0,0,0
4105,0,0,1,1,67,1,2,1,2,0,0,2,2,2,0,106.7,7009,0,0,1,1,0,0
4106,0,1,1,0,24,1,2,1,0,0,0,0,2,2,1,93.55,2264,1,0,0,0,1,0
4107,0,0,1,0,72,1,2,1,2,2,0,0,0,2,1,94.45,6921,0,0,1,1,0,0
4108,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,19.45,600,0,1,0,0,0,0
4109,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,25.05,56,1,0,0,0,1,0
4110,1,0,1,0,70,1,0,0,2,2,0,2,0,2,0,67.95,4664,0,0,1,0,0,1
4111,0,0,0,0,22,1,0,0,0,2,2,0,2,0,0,65.25,1441,0,1,0,0,0,0
4112,0,0,0,0,59,1,2,1,2,2,2,0,0,2,1,99.45,5623,0,0,0,0,0,0
4113,1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,20.35,695,0,1,0,1,0,0
4114,0,0,1,1,51,1,0,2,1,1,1,1,1,1,0,19.95,1028,0,0,1,0,0,1
4115,1,0,1,0,53,1,2,0,2,0,2,2,2,0,0,77.4,4155,0,1,0,0,0,0
4116,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,19.7,395,0,1,0,0,0,0
4117,1,0,1,0,63,1,0,1,2,0,2,0,2,2,0,99.7,6330,0,0,1,1,0,0
4118,0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,74.8,2971,0,0,0,1,0,0
4119,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,19.15,638,0,1,0,0,0,1
4120,1,0,1,1,26,1,0,1,0,0,0,0,0,2,0,78.95,2034,0,1,0,0,0,0
4121,1,1,1,0,27,1,2,1,0,2,2,0,0,2,1,95.55,2510,1,0,0,0,1,0
4122,1,0,0,1,53,1,0,0,2,2,0,2,0,0,0,62.85,3419,0,1,0,1,0,0
4123,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,71.55,2427,0,0,0,1,0,0
4124,0,1,1,0,19,1,2,1,0,0,0,0,2,2,1,94.95,1760,0,0,0,0,1,0
4125,1,0,1,0,43,1,0,1,2,2,2,0,0,0,1,86.1,3551,0,0,0,1,0,0
4126,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,19.55,122,0,0,0,0,0,1
4127,1,0,0,1,56,1,2,2,1,1,1,1,1,1,1,24.8,1424,0,0,1,0,0,1
4128,1,0,0,0,57,0,1,0,0,2,0,0,2,0,1,39.3,2111,1,0,0,0,1,0
4129,1,0,1,1,34,1,0,1,0,0,2,0,2,0,1,84.05,2909,0,0,0,0,0,1
4130,0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,36.25,374,0,0,0,0,1,0
4131,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,20.25,20,1,0,0,0,0,1
4132,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1,23.9,300,1,0,0,0,1,0
4133,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,98.6,5581,0,0,0,0,1,0
4134,0,0,1,0,55,1,2,1,0,2,2,0,2,2,1,103.65,5676,0,0,0,1,0,0
4135,0,0,1,1,36,1,2,0,2,2,2,2,2,2,1,92.9,3379,0,0,1,1,0,0
4136,1,0,1,0,47,1,0,2,1,1,1,1,1,1,0,19.9,942,0,1,0,0,0,0
4137,0,0,1,1,12,1,0,2,1,1,1,1,1,1,1,20.1,232,0,0,0,1,0,0
4138,0,0,0,0,1,1,0,1,0,0,2,0,2,0,1,85.45,85,1,0,0,0,1,0
4139,1,1,0,0,24,1,2,1,0,2,0,0,0,0,1,80.5,2088,0,0,0,0,1,0
4140,0,0,0,0,63,1,2,1,0,2,0,0,2,2,0,99.9,6137,1,1,0,0,0,0
4141,0,1,0,0,35,0,1,0,0,0,2,0,2,0,1,39.85,1434,0,0,0,0,1,0
4142,0,0,0,0,67,1,0,0,2,2,0,2,0,0,0,60.5,3870,0,1,0,1,0,0
4143,1,0,0,0,25,1,2,1,0,0,0,0,0,2,1,84.8,2043,1,0,0,0,1,0
4144,1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,103.85,2215,0,0,0,0,0,1
4145,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,67.8,842,0,0,0,0,0,0
4146,1,0,1,0,35,1,2,1,0,0,0,0,0,0,1,75.2,2576,1,0,0,0,1,0
4147,1,1,1,0,71,1,2,2,1,1,1,1,1,1,0,24.85,1901,0,0,1,0,0,0
4148,0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,19.35,601,0,0,0,1,0,0
4149,1,0,1,0,71,0,1,0,0,2,0,0,2,2,0,49.35,3515,1,0,1,0,1,0
4150,1,1,1,0,7,1,0,1,0,0,0,0,2,2,1,89.0,605,0,0,0,0,1,0
4151,0,1,0,0,57,0,1,0,0,2,2,0,2,2,1,55.0,3094,0,0,0,0,1,0
4152,1,0,1,0,65,1,2,0,2,0,2,2,0,2,0,76.15,4929,0,0,1,0,0,0
4153,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,20.3,595,0,1,0,0,0,1
4154,1,0,0,0,6,1,2,1,0,0,0,0,0,0,1,74.9,469,1,0,0,0,1,0
4155,0,1,0,0,72,1,2,1,2,2,2,2,2,2,1,117.35,8436,0,0,1,1,0,0
4156,1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,19.75,19,0,0,0,0,0,1
4157,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,45.2,492,0,0,0,1,0,0
4158,1,0,1,1,39,1,2,2,1,1,1,1,1,1,0,25.2,987,0,0,1,0,0,1
4159,0,1,0,0,59,1,2,1,2,2,2,0,0,0,1,89.75,5496,0,0,0,0,1,0
4160,1,0,0,0,26,1,0,0,2,0,0,2,2,2,0,75.0,1908,0,1,0,0,0,0
4161,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,49.95,107,0,0,0,0,0,1
4162,0,0,1,1,72,0,1,0,2,2,2,2,2,2,0,65.7,4575,0,0,1,0,0,0
4163,1,0,1,0,65,1,2,0,2,2,2,0,0,0,0,67.05,4309,0,1,0,1,0,0
4164,1,0,1,1,72,1,2,1,0,2,2,2,2,2,0,110.9,7922,0,0,1,1,0,0
4165,1,0,0,0,6,1,2,1,0,0,0,2,0,2,1,87.95,522,0,0,0,0,0,0
4166,1,1,0,0,32,1,0,2,1,1,1,1,1,1,0,19.8,587,0,1,0,1,0,0
4167,0,0,1,0,50,1,2,0,0,0,2,0,2,2,0,75.7,3876,0,1,0,0,0,0
4168,1,0,1,0,61,0,1,0,2,0,2,2,2,2,1,62.15,3778,0,0,1,0,0,1
4169,0,0,0,0,15,1,0,1,0,2,2,0,2,2,1,101.25,1457,1,0,0,0,1,0
4170,1,0,1,0,72,1,2,1,2,2,2,2,2,2,0,115.15,8349,0,0,1,0,0,0
4171,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,18.95,185,1,0,0,0,0,1
4172,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.5,19,0,0,0,0,0,1
4173,0,0,0,0,12,1,2,1,0,0,0,0,0,2,1,86.55,1066,0,0,0,0,1,0
4174,0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,28.6,973,1,0,0,1,0,0
4175,1,0,1,1,61,1,0,2,1,1,1,1,1,1,0,20.4,1226,0,1,0,0,0,1
4176,1,0,1,1,18,1,0,2,1,1,1,1,1,1,0,19.8,342,0,1,0,0,0,0
4177,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,45.65,985,0,0,0,0,0,1
4178,1,0,1,1,68,0,1,0,2,2,2,2,0,2,1,56.4,3948,0,0,1,0,0,1
4179,1,1,0,0,12,1,2,1,0,0,0,0,0,0,1,73.3,828,0,0,0,1,0,0
4180,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,24.35,41,1,0,0,0,1,0
4181,0,0,1,0,62,1,2,1,0,0,2,0,2,2,1,101.35,6164,0,0,0,0,1,0
4182,0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,98.65,2862,1,0,0,0,1,0
4183,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,33.6,33,0,0,0,0,0,1
4184,1,1,1,0,5,1,2,1,0,0,2,0,0,0,1,79.9,343,1,0,0,0,0,0
4185,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,20.7,20,0,0,0,0,1,0
4186,1,0,0,1,62,1,2,1,0,0,2,2,2,2,1,104.05,6590,0,0,1,0,1,0
4187,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,20.25,717,0,0,1,0,0,0
4188,0,1,0,0,28,1,2,1,0,0,2,2,2,2,1,103.3,2890,1,0,0,0,1,0
4189,0,0,1,1,69,1,2,0,2,2,0,2,2,0,0,73.7,4885,0,1,0,1,0,0
4190,0,0,1,0,11,1,2,1,2,0,0,2,2,0,1,96.2,1222,1,0,0,1,0,0
4191,0,0,1,0,63,1,2,1,0,2,2,2,2,2,1,108.75,6871,0,0,0,0,1,0
